date,TERM_SPREAD_10Y_1Y,GS10,GS1,macro_regime_raw,macro_regime_confirmed,refined_regime_raw,refined_regime_confirmed,steep_rate_regime_confirmed,final_regime_confirmed
2023-10-18,-0.5599999999999996,4.91,5.47,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-19,-0.45999999999999996,4.98,5.44,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-20,-0.4800000000000004,4.93,5.41,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-23,-0.5599999999999996,4.86,5.42,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-24,-0.5800000000000001,4.83,5.41,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-25,-0.47999999999999954,4.95,5.43,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-26,-0.5299999999999994,4.86,5.39,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-27,-0.5499999999999998,4.84,5.39,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-30,-0.5300000000000002,4.88,5.41,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-10-31,-0.5600000000000005,4.88,5.44,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-01,-0.6000000000000005,4.77,5.37,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-02,-0.71,4.67,5.38,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-03,-0.7199999999999998,4.57,5.29,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-06,-0.6600000000000001,4.67,5.33,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-07,-0.75,4.58,5.33,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-08,-0.8499999999999996,4.49,5.34,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-09,-0.7699999999999996,4.62,5.39,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-10,-0.7699999999999996,4.61,5.38,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-13,-0.7400000000000002,4.63,5.37,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-14,-0.7999999999999998,4.44,5.24,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-15,-0.7399999999999993,4.53,5.27,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-16,-0.7800000000000002,4.45,5.23,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-17,-0.7999999999999998,4.44,5.24,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-20,-0.8300000000000001,4.42,5.25,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-21,-0.8300000000000001,4.41,5.24,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-22,-0.8399999999999999,4.42,5.26,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-24,-0.7999999999999998,4.47,5.27,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-27,-0.8500000000000005,4.39,5.24,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-28,-0.8700000000000001,4.34,5.21,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-29,-0.8500000000000005,4.27,5.12,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-11-30,-0.79,4.37,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-01,-0.8300000000000001,4.22,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-04,-0.8199999999999994,4.28,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-05,-0.8799999999999999,4.18,5.06,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-06,-0.9500000000000002,4.12,5.07,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-07,-0.9100000000000001,4.14,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-08,-0.8999999999999995,4.23,5.13,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-11,-0.9099999999999993,4.23,5.14,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-12,-0.9399999999999995,4.2,5.14,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-13,-0.9000000000000004,4.04,4.94,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-14,-0.9800000000000004,3.92,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-15,-1.04,3.91,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-18,-1.0,3.95,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-19,-0.9999999999999996,3.93,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-20,-1.02,3.86,4.88,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-21,-0.9499999999999997,3.89,4.84,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-22,-0.9200000000000004,3.9,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-26,-0.94,3.89,4.83,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-27,-1.0,3.79,4.79,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-28,-0.9800000000000004,3.84,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2023-12-29,-0.9100000000000001,3.88,4.79,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-02,-0.8499999999999996,3.95,4.8,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-03,-0.8999999999999995,3.91,4.81,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-04,-0.8599999999999994,3.99,4.85,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-05,-0.79,4.05,4.84,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-08,-0.8100000000000005,4.01,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-09,-0.8000000000000007,4.02,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-10,-0.7800000000000002,4.04,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-11,-0.77,3.98,4.75,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-12,-0.6900000000000004,3.96,4.65,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-16,-0.6299999999999999,4.07,4.7,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-17,-0.7000000000000002,4.1,4.8,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-18,-0.6600000000000001,4.14,4.8,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-19,-0.6899999999999995,4.15,4.84,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-22,-0.7199999999999998,4.11,4.83,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-23,-0.6699999999999999,4.14,4.81,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-24,-0.6500000000000004,4.18,4.83,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-25,-0.6200000000000001,4.14,4.76,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-26,-0.6299999999999999,4.15,4.78,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-29,-0.6799999999999997,4.08,4.76,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-30,-0.7400000000000002,4.06,4.8,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-01-31,-0.7400000000000002,3.99,4.73,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-01,-0.8099999999999996,3.87,4.68,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-02,-0.7799999999999994,4.03,4.81,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-05,-0.7000000000000002,4.17,4.87,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-06,-0.7300000000000004,4.09,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-07,-0.7400000000000002,4.09,4.83,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-08,-0.6799999999999997,4.15,4.83,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-09,-0.6900000000000004,4.17,4.86,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-12,-0.7000000000000002,4.17,4.87,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-13,-0.6800000000000006,4.31,4.99,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-14,-0.6700000000000008,4.27,4.94,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-15,-0.6899999999999995,4.24,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-16,-0.6800000000000006,4.3,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-20,-0.7000000000000002,4.27,4.97,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-21,-0.6600000000000001,4.32,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-22,-0.6899999999999995,4.33,5.02,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-23,-0.7400000000000002,4.26,5.0,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-26,-0.75,4.28,5.03,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-27,-0.7200000000000006,4.31,5.03,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-28,-0.7300000000000004,4.27,5.0,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-02-29,-0.7599999999999998,4.25,5.01,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-01,-0.75,4.19,4.94,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-04,-0.7600000000000007,4.22,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-05,-0.8100000000000005,4.13,4.94,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-06,-0.8399999999999999,4.11,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-07,-0.8399999999999999,4.09,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-08,-0.8300000000000001,4.09,4.92,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-11,-0.8500000000000005,4.1,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-12,-0.8399999999999999,4.16,5.0,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-13,-0.8199999999999994,4.19,5.01,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-14,-0.75,4.29,5.04,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-15,-0.7400000000000002,4.31,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-18,-0.7199999999999998,4.34,5.06,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-19,-0.7599999999999998,4.3,5.06,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-20,-0.7400000000000002,4.27,5.01,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-21,-0.7400000000000002,4.27,5.01,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-22,-0.7600000000000007,4.22,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-25,-0.75,4.25,5.0,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-26,-0.7599999999999998,4.24,5.0,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-27,-0.79,4.2,4.99,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-03-28,-0.8300000000000001,4.2,5.03,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-01,-0.7299999999999995,4.33,5.06,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-02,-0.6899999999999995,4.36,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-03,-0.6699999999999999,4.36,5.03,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-04,-0.6900000000000004,4.31,5.0,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-05,-0.6600000000000001,4.39,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-08,-0.6500000000000004,4.42,5.07,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-09,-0.6699999999999999,4.36,5.03,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-10,-0.6400000000000006,4.55,5.19,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-11,-0.6100000000000003,4.56,5.17,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-12,-0.6299999999999999,4.5,5.13,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-15,-0.5300000000000002,4.63,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-16,-0.5099999999999998,4.67,5.18,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-17,-0.5700000000000003,4.59,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-18,-0.54,4.64,5.18,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-19,-0.5499999999999998,4.62,5.17,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-22,-0.54,4.62,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-23,-0.5299999999999994,4.61,5.14,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-24,-0.5199999999999996,4.65,5.17,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-25,-0.5099999999999998,4.7,5.21,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-26,-0.54,4.67,5.21,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-29,-0.5700000000000003,4.63,5.2,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-04-30,-0.5599999999999996,4.69,5.25,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-01,-0.5800000000000001,4.63,5.21,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-02,-0.5800000000000001,4.58,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-03,-0.6200000000000001,4.5,5.12,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-06,-0.6299999999999999,4.49,5.12,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-07,-0.6600000000000001,4.47,5.13,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-08,-0.6499999999999995,4.48,5.13,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-09,-0.6699999999999999,4.45,5.12,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-10,-0.6699999999999999,4.5,5.17,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-13,-0.6799999999999997,4.48,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-14,-0.71,4.45,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-15,-0.7399999999999993,4.36,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-16,-0.75,4.38,5.13,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-17,-0.7199999999999998,4.42,5.14,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-20,-0.71,4.44,5.15,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-21,-0.7299999999999995,4.41,5.14,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-22,-0.7300000000000004,4.43,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-23,-0.7300000000000004,4.47,5.2,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-24,-0.75,4.46,5.21,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-28,-0.6699999999999999,4.54,5.21,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-29,-0.6099999999999994,4.61,5.22,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-30,-0.6400000000000006,4.55,5.19,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-05-31,-0.6699999999999999,4.51,5.18,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-03,-0.7299999999999995,4.41,5.14,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-04,-0.7800000000000002,4.33,5.11,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-05,-0.79,4.29,5.08,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-06,-0.7999999999999998,4.28,5.08,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-07,-0.7400000000000002,4.43,5.17,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-10,-0.6900000000000004,4.47,5.16,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-11,-0.7800000000000002,4.39,5.17,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-12,-0.8200000000000003,4.31,5.13,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-13,-0.8300000000000001,4.24,5.07,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-14,-0.8700000000000001,4.2,5.07,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-17,-0.8300000000000001,4.28,5.11,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-18,-0.8700000000000001,4.22,5.09,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-20,-0.8499999999999996,4.25,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-21,-0.8499999999999996,4.25,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-24,-0.8499999999999996,4.25,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-25,-0.8699999999999992,4.23,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-26,-0.8099999999999996,4.32,5.13,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-27,-0.8099999999999996,4.29,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-06-28,-0.7299999999999995,4.36,5.09,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-01,-0.6199999999999992,4.48,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-02,-0.6400000000000006,4.43,5.07,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-03,-0.6799999999999997,4.36,5.04,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-05,-0.7000000000000002,4.28,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-08,-0.71,4.28,4.99,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-09,-0.7199999999999998,4.3,5.02,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-10,-0.7299999999999995,4.28,5.01,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-11,-0.71,4.2,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-12,-0.6900000000000004,4.18,4.87,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-15,-0.6199999999999992,4.23,4.85,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-16,-0.6799999999999997,4.17,4.85,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-17,-0.6899999999999995,4.16,4.85,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-18,-0.6600000000000001,4.2,4.86,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-19,-0.6200000000000001,4.25,4.87,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-22,-0.6200000000000001,4.26,4.88,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-23,-0.5999999999999996,4.25,4.85,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-24,-0.54,4.28,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-25,-0.5600000000000005,4.27,4.83,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-26,-0.5899999999999999,4.2,4.79,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-29,-0.6200000000000001,4.17,4.79,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-30,-0.6299999999999999,4.15,4.78,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-07-31,-0.6400000000000006,4.09,4.73,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-01,-0.6299999999999999,3.99,4.62,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-02,-0.5300000000000002,3.8,4.33,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-05,-0.56,3.78,4.34,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-06,-0.56,3.9,4.46,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-07,-0.4900000000000002,3.96,4.45,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-08,-0.4900000000000002,3.99,4.48,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-09,-0.56,3.94,4.5,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-12,-0.5699999999999998,3.9,4.47,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-13,-0.5500000000000003,3.85,4.4,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-14,-0.5899999999999999,3.83,4.42,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-15,-0.5999999999999996,3.92,4.52,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-16,-0.6000000000000001,3.89,4.49,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-19,-0.6200000000000006,3.86,4.48,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-20,-0.6099999999999999,3.82,4.43,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-21,-0.5700000000000003,3.79,4.36,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-22,-0.5699999999999998,3.86,4.43,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-23,-0.5500000000000003,3.81,4.36,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-26,-0.56,3.82,4.38,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-27,-0.5099999999999998,3.83,4.34,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-28,-0.5200000000000005,3.84,4.36,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-29,-0.5099999999999998,3.87,4.38,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-08-30,-0.46999999999999975,3.91,4.38,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-03,-0.5099999999999998,3.84,4.35,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-04,-0.4600000000000004,3.77,4.23,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-05,-0.48,3.73,4.21,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-06,-0.37999999999999945,3.72,4.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-09,-0.41999999999999993,3.7,4.12,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-10,-0.4200000000000004,3.65,4.07,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-11,-0.4700000000000002,3.65,4.12,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-12,-0.4099999999999997,3.68,4.09,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-13,-0.33999999999999986,3.66,4.0,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-16,-0.33000000000000007,3.63,3.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-17,-0.3400000000000003,3.65,3.99,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-18,-0.25,3.7,3.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-19,-0.20000000000000018,3.73,3.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-20,-0.18999999999999995,3.73,3.92,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-23,-0.16000000000000014,3.75,3.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-24,-0.13999999999999968,3.74,3.88,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-25,-0.10000000000000009,3.79,3.89,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-26,-0.16999999999999993,3.79,3.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-27,-0.1499999999999999,3.75,3.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-09-30,-0.16999999999999993,3.81,3.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-01,-0.21999999999999975,3.74,3.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-02,-0.18000000000000016,3.79,3.97,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-03,-0.16999999999999948,3.85,4.02,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-04,-0.2200000000000002,3.98,4.2,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-07,-0.20999999999999996,4.03,4.24,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-08,-0.16999999999999993,4.04,4.21,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-09,-0.1800000000000006,4.06,4.24,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-10,-0.1299999999999999,4.09,4.22,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-11,-0.09999999999999964,4.08,4.18,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-14,-0.09999999999999964,4.08,4.18,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-15,-0.14999999999999947,4.03,4.18,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2024-10-16,-0.15000000000000036,4.02,4.17,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
